idx,clip_id,class,label,video_score,num_segments,score_min,score_max,score_mean,score_std
1056,v=xRI9hkXy-48__#1_label_G-0-0__2,unknown,1,0.9999998807907104,32,0.9527904391288757,0.9999998807907104,0.9982415437698364,0.008312572725117207
1057,Quantum.Of.Solace.2008__#01-29-46_01-30-26_label_B2-G-0__4,unknown,1,0.9999998807907104,32,0.9999973773956299,0.9999998807907104,0.9999998211860657,4.3698781837520073e-07
1058,Operation.Red.Sea.2018__#01-31-26_01-31-45_label_G-0-0__0,unknown,1,0.9999998807907104,32,2.5901669697958596e-09,0.9999998807907104,0.5452347993850708,0.488183856010437
1059,Ip.Man.2008__#00-56-49_01-00-39_label_B1-0-0__3,unknown,1,0.8700436353683472,32,1.870002153125938e-09,0.9999998807907104,0.1087961494922638,0.2985228896141052
1060,v=9RMUTvpLJvA__#1_label_A__3,unknown,0,2.1462689403506374e-09,32,1.6968724203536567e-09,2.3832307238791373e-09,1.8510726285114742e-09,1.3642668938995683e-10
1061,Taken.2.UNRATED.EXTENDED.2012__#01-31-05_01-31-58_label_A__1,unknown,0,2.7392326185093907e-09,32,1.7256405193677438e-09,3.180167906791098e-09,1.9647261595423515e-09,3.3747790673110956e-10
1062,v=0aOC63IZPTs__#00-10-41_00-12-20_label_B6-0-0__2,unknown,1,0.9999997019767761,32,6.409685671115994e-09,0.9999997615814209,0.6246057152748108,0.4681527316570282
1063,IP.Man.2.2010__#01-27-31_01-29-31_label_A__2,unknown,0,7.348761599246245e-09,32,1.7726449197397187e-09,1.1664898380558952e-08,2.915265806535672e-09,2.0161792235739995e-09
1064,v=hicx0-o7V7o__#1_label_A__4,unknown,0,1.917539682594338e-09,32,1.6707497607626465e-09,1.945763328237149e-09,1.7885770642322996e-09,6.811320951705113e-11
1065,Fast.Five.2011__#00-31-50_00-32-05_label_B1-0-0__1,unknown,1,0.9999998807907104,32,0.9999997615814209,0.9999998807907104,0.9999998807907104,4.214684778958144e-08
1066,v=OjUzOiOzUa0__#00-06-46_00-08-19_label_B6-0-0__4,unknown,1,0.9999960660934448,32,1.87937043705233e-09,0.9999997615814209,0.28143906593322754,0.44908446073532104
1067,Brick.Mansions.2014__#00-58-05_00-58-57_label_B2-B1-0__4,unknown,1,0.9999998807907104,32,4.657735974689103e-09,0.9999998807907104,0.7812409400939941,0.4133937358856201
1068,Before.Sunrise.1995__#01-14-30_01-16-59_label_A__4,unknown,0,1.921725223397175e-09,32,1.6775512090561051e-09,1.9379002846875437e-09,1.805203542204481e-09,6.41672479040345e-11
1069,v=lRdi-WZHxUs__#1_label_B4-0-0__2,unknown,1,0.9999998807907104,32,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.0
1070,v=9MDCwQ8_85g__#1_label_A__0,unknown,0,0.26175203919410706,32,2.0821508961432755e-09,0.9998998641967773,0.03271901234984398,0.17383287847042084
1071,v=hdPTRcsFN5w__#00-06-00_00-09-00_label_A__1,unknown,0,1.8441403959457148e-09,32,1.671626281840588e-09,1.868198262755527e-09,1.7462594703587797e-09,5.1881360318972725e-11
1072,Saving.Private.Ryan.1998__#02-13-45_02-15-55_label_B2-G-0__0,unknown,1,0.9999998807907104,32,0.9999997615814209,0.9999998807907104,0.9999998807907104,2.9802322387695312e-08
1073,v=thV8xUWohN4__#1_label_A__2,unknown,0,2.503911522566682e-09,32,1.7852195277612282e-09,2.5776241141528544e-09,2.005918098291204e-09,2.2689254641772294e-10
1074,v=zQNIOEOp63k__#1_label_B4-0-0__4,unknown,1,0.49999985098838806,32,1.7486111447695407e-09,0.9999997615814209,0.06249998137354851,0.24206139147281647
1075,Kill.Bill.Vol.2.2004__#0-22-40_0-24-00_label_A__0,unknown,0,2.4865147718600156e-09,32,1.7136585483967792e-09,2.7721416273607247e-09,1.922678460886118e-09,2.447796687565784e-10
1076,v=qBnaSal7e84__#1_label_B1-0-0__4,unknown,1,9.63445323520773e-09,32,1.784814518401845e-09,1.785785919139471e-08,3.0931426309166454e-09,3.1342823891833405e-09
1077,Young.And.Dangerous.III.1996__#01-30-12_01-31-00_label_B1-0-0__4,unknown,1,0.24967718124389648,32,1.7575724209351051e-09,0.9987084865570068,0.03120965138077736,0.17376792430877686
1078,City.of.God.2002__#01-09-11_01-10-35_label_B5-0-0__2,unknown,1,0.9999997615814209,32,1.8176160576643952e-09,0.9999998807907104,0.3641088306903839,0.47186508774757385
1079,v=y5xKCzdhAC8__#1_label_G-0-0__2,unknown,1,0.9999988079071045,32,1.1963295243333505e-08,0.9999994039535522,0.4961891770362854,0.4927021861076355
1080,v=jAvOGTD7_pU__#00-06-00_00-09-00_label_A__1,unknown,0,1.8515688982034817e-09,32,1.6880854492029584e-09,1.8722363659406938e-09,1.7529553364425965e-09,4.7393557828234734e-11
1081,v=zK2uHh96pFU__#1_label_A__0,unknown,0,0.24811266362667084,32,3.266561687809144e-09,0.9924262762069702,0.031014103442430496,0.1726747304201126
1082,Taken.3.2014__#01-31-31_01-33-30_label_B2-B1-0__4,unknown,1,0.9999998807907104,32,0.9999994039535522,0.9999998807907104,0.9999998211860657,1.0745380052412656e-07
1083,The.Pursuit.of.Happyness.2006__#00-42-52_00-45-31_label_A__3,unknown,0,3.5518619156960085e-09,32,1.7998800228014034e-09,5.3263069510478545e-09,2.3664865622663456e-09,6.253165762970525e-10
1084,v=EWKna2H3sLI__#1_label_G-0-0__2,unknown,1,0.9999998807907104,32,0.9999997615814209,0.9999998807907104,0.9999998807907104,2.9802322387695312e-08
1085,Rush.Hour.3.2007.BluRay__#00-42-02_00-47-43_label_A__4,unknown,0,1.9061232592321176e-09,32,1.7178868327860641e-09,1.9281705121443338e-09,1.802287319385698e-09,5.916906548053547e-11
1086,Saving.Private.Ryan.1998__#02-39-02_02-42-32_label_A__2,unknown,0,1.9125454553403642e-09,32,1.7159973442204546e-09,1.9697887765346422e-09,1.8095231979486925e-09,5.551188328456469e-11
1087,v=ZSbjQ72vuXE__#1_label_A__2,unknown,0,1.8433421455910093e-09,32,1.6956623882791177e-09,1.9075103718790842e-09,1.7513016592474173e-09,4.696420335958962e-11
1088,v=LQT4i4e_Oyg__#1_label_A__0,unknown,0,2.668343057621314e-08,32,1.9495229874877396e-09,6.4862454962622e-08,6.713056333040868e-09,1.113743053338112e-08
1089,v=P_w9DifJuAU__#1_label_A__3,unknown,0,2.3029818052577866e-09,32,1.6780503653279766e-09,2.608849358765042e-09,1.895814838448473e-09,1.873130955898361e-10
1090,v=TBGDuYdK_yA__#1_label_B6-0-0__4,unknown,1,0.9999998807907104,32,1.1305474799883086e-05,0.9999998807907104,0.9028405547142029,0.29096317291259766
1091,v=XAZIC6RlSXs__#1_label_A__2,unknown,0,4.808876141737528e-08,32,1.899602697363889e-09,1.5117836937861284e-07,8.372744275675359e-09,2.6012290987864617e-08
1092,Taken.3.2014__#01-22-23_01-23-15_label_A__4,unknown,0,4.2217749296469265e-09,32,1.7863844847809673e-09,8.380688143461157e-09,2.3006019311822e-09,1.1417664591562016e-09
1093,v=fjlUZHwh858__#1_label_B4-0-0__2,unknown,1,0.9999998807907104,32,0.9999994039535522,0.9999998807907104,0.9999998211860657,1.0323827126512697e-07
1094,v=AF9p0YA0hyA__#00-01-44_00-03-03_label_B4-0-0__2,unknown,1,0.9999998807907104,32,0.9999997615814209,0.9999998807907104,0.9999998807907104,2.9802322387695312e-08
1095,v=f5C3vtUZJtE__#1_label_A__1,unknown,0,1.865962495628537e-09,32,1.7286776454739083e-09,1.901676149884679e-09,1.7918113659476376e-09,3.900650635824121e-11
1096,Your.Name.2016__#01-20-00_01-22-08_label_A__0,unknown,0,3.829138783828512e-09,32,2.0629196129107186e-09,5.803705072082721e-09,2.69020139498366e-09,6.372155025857751e-10
1097,v=ydebjwIVebI__#1_label_B1-0-0__3,unknown,1,0.9999998807907104,32,3.963953076890903e-06,0.9999998807907104,0.8114081025123596,0.38858962059020996
1098,v=rQWPigb7qDY__#1_label_A__3,unknown,0,5.130815225129481e-06,32,2.464521697831401e-09,2.0379386114655063e-05,6.505708256554499e-07,3.543426601027022e-06
1099,v=vFPQ_NiDBIU__#01-54-00_02-00-00_label_A__1,unknown,0,1.9405348439249792e-09,32,1.7571267774130206e-09,1.9741215329105444e-09,1.8388373046462902e-09,5.546459472260956e-11
1100,The.Secret.Life.of.Walter.Mitty.2013__#01-32-00_01-36-08_label_A__0,unknown,0,1.892529910563212e-09,32,1.7228448667694352e-09,1.945043459627982e-09,1.7896415460683102e-09,4.699774944216806e-11
1101,Crank.Dircut.2006__#01-13-35_01-14-35_label_A__4,unknown,0,2.16243289941076e-09,32,1.6950805203919117e-09,2.373007124134574e-09,1.833435847586884e-09,1.4473887366417415e-10
1102,v=fkps18H3SXY__#00-24-00_00-30-00_label_A__3,unknown,0,3.4212743749151286e-09,32,1.935757554250017e-09,4.804911135636303e-09,2.369846541228071e-09,5.279176540362585e-10
1103,Love.Me.If.You.Dare.2003__#00-17-30_00-19-10_label_A__3,unknown,0,0.24999794363975525,32,1.7418371189847903e-09,0.999991774559021,0.031249744817614555,0.17399120330810547
1104,v=OjUzOiOzUa0__#00-02-30_00-03-44_label_B6-0-0__2,unknown,1,0.9999996423721313,32,3.3394300658073917e-09,0.9999998807907104,0.4991043508052826,0.4989222288131714
1105,The.Bourne.Supremacy.2004__#0-40-28_0-43-14_label_B1-0-0__1,unknown,1,0.9999998807907104,32,0.9933292865753174,0.9999998807907104,0.9997907876968384,0.0011605174513533711
1106,Kingsman.The.Golden.Circle.2017__#01-29-11_01-31-16_label_B2-0-0__2,unknown,1,0.9999998807907104,32,0.993767499923706,0.9999998807907104,0.9996241331100464,0.0012578988680616021
1107,Good.Will.Hunting.1997__#01-58-20_02-01-10_label_A__3,unknown,0,0.24981185793876648,32,1.7109837990858523e-09,0.9992474317550659,0.03122648410499096,0.17386169731616974
1108,v=u5XzhMLqLB8__#1_label_A__2,unknown,0,2.5878366116671714e-09,32,1.7875707580827793e-09,2.6251618656658593e-09,2.0842512160612614e-09,2.495525452950176e-10
1109,v=6AcZvntrYL8__#1_label_A__4,unknown,0,1.812790029198652e-09,32,1.7457753020977407e-09,1.8369276100216325e-09,1.7777457284040565e-09,1.933336130077734e-11
1110,Black.Hawk.Down.2001__#00-02-54_00-04-27_label_B4-0-0__0,unknown,1,0.9999998807907104,32,5.184629117138684e-07,0.9999998807907104,0.9145097136497498,0.26847177743911743
1111,The.Bourne.Supremacy.2004__#0-27-18_0-31-08_label_A__1,unknown,0,2.4339699145059512e-09,32,1.7213308556307538e-09,2.6796507235360423e-09,1.921808046034812e-09,2.1975458952550042e-10
1112,Love.Death.and.Robots.S01E16__#0-07-15_0-07-35_label_A__1,unknown,0,2.7825672876957697e-09,32,1.8118702094227501e-09,3.394918346444342e-09,2.078945016137368e-09,3.19054699327026e-10
1113,v=fZI47tH5GPs__#1_label_A__2,unknown,0,1.870627874822617e-09,32,1.712028629974327e-09,1.930488657819751e-09,1.7889878467514109e-09,4.3649511088927895e-11
1114,GoldenEye.1995__#01-43-18_01-44-30_label_B1-B2-G__1,unknown,1,0.9999998807907104,32,0.7406845092773438,0.9999998807907104,0.9918961524963379,0.045118942856788635
1115,v=KAl91XyYVp0__#1_label_G-0-0__1,unknown,1,0.9999998807907104,32,0.9999997615814209,0.9999998807907104,0.9999998807907104,2.9802322387695312e-08
1116,v=idoD_tYTKtc__#00-01-00_00-02-45_label_B6-0-0__4,unknown,1,0.9999951720237732,32,3.4421114847305034e-09,0.9999985694885254,0.28693026304244995,0.43425434827804565
1117,v=JTNIWbGmzGU__#1_label_A__4,unknown,0,2.0711588000210668e-09,32,1.7213470648869134e-09,2.1358577129149126e-09,1.833110108151459e-09,1.0407724682082176e-10
1118,v=SdYFFo_tsfk__#00-54-00_01-00-00_label_A__4,unknown,0,1.1429396096218625e-08,32,1.7684573805354376e-09,2.3526466108592103e-08,3.5977265611109033e-09,3.957552507927176e-09
1119,Spectre.2015__#00-05-40_00-06-05_label_B2-G-0__3,unknown,1,0.9999998807907104,32,1.8399046730621649e-09,0.9999998807907104,0.2499931901693344,0.4330008327960968
1120,v=oqGqvg4zjrY__#1_label_B1-0-0__1,unknown,1,0.9999998807907104,32,0.9999997615814209,0.9999998807907104,0.9999998807907104,6.989264278445262e-08
1121,Braveheart.1995__#02-23-30_02-24-27_label_A__4,unknown,0,6.729904633573369e-09,32,1.9640487014527253e-09,9.052253169272717e-09,3.016408234302048e-09,1.6044868766940112e-09
1122,Shoplifters.2018__#00-33-52_00-38-31_label_A__2,unknown,0,2.2086306117330423e-09,32,1.8040939853136706e-09,2.5733555286677756e-09,1.9689148089696573e-09,1.287289164153549e-10
1123,v=eXjd7GkHKfU__#00-04-40_00-06-04_label_B4-0-0__3,unknown,1,0.9999998807907104,32,0.9999995231628418,0.9999998807907104,0.9999998211860657,1.0323827126512697e-07
1124,Bad.Boys.II.2003__#02-07-07_02-12-05_label_B2-G-0__3,unknown,1,0.9999998807907104,32,0.17061465978622437,0.9999998807907104,0.9740580320358276,0.14430275559425354
1125,Be.with.You.2018__#00-45-40_00-47-30_label_A__4,unknown,0,2.275829302789134e-09,32,1.7305713528870115e-09,2.8491347059400596e-09,1.8853314465161475e-09,1.9791807082114588e-10
1126,v=m7D-67xqwYE__#1_label_A__1,unknown,0,4.651885099349329e-09,32,2.0437216363689004e-09,5.731332297642666e-09,2.908545404523011e-09,7.930873180406195e-10
1127,v=F-FNZyVzoJA__#1_label_A__1,unknown,0,0.9943481683731079,32,1.7849912659073652e-09,0.999988317489624,0.13001784682273865,0.3281416893005371
1128,The.World.Is.Not.Enough.1999__#00-40-40_00-42-43_label_A__0,unknown,0,1.829004725451e-09,32,1.697820883883594e-09,1.880560818179333e-09,1.7627785897644799e-09,3.387303285085075e-11
1129,v=MyM5G7fo7Gg__#00-27-00_00-30-00_label_A__3,unknown,0,1.9644270654595175e-09,32,1.6606719333012165e-09,2.0060282324152467e-09,1.79583936610328e-09,8.643723931056613e-11
1130,Desperado.1995__#00-50-55_00-52-02_label_A__0,unknown,0,2.396219000999622e-09,32,1.7104095917375162e-09,3.315693053451696e-09,1.8640946564119076e-09,2.858936420935265e-10
1131,v=rKpXqwE2rg8__#00-06-23_00-09-55_label_B4-0-0__1,unknown,1,0.9999998807907104,32,5.5285639177782286e-08,0.9999998807907104,0.7878208160400391,0.3970007002353668
1132,v=4tQ4ZWTFR6c__#1_label_B4-0-0__1,unknown,1,0.9999998807907104,32,0.9999997615814209,0.9999998807907104,0.9999998807907104,2.9802322387695312e-08
1133,v=C1ZCZ-PBGzI__#00-13-00_00-14-51_label_B6-0-0__3,unknown,1,0.9999998807907104,32,2.937395882085525e-09,0.9999998807907104,0.5001141428947449,0.4994155466556549
1134,v=9iWViPvq3aM__#1_label_G-0-0__3,unknown,1,0.9999998807907104,32,2.7468303187561105e-09,0.9999998807907104,0.434167742729187,0.4921252727508545
1135,v=yQV7LaFD7Vk__#1_label_A__1,unknown,0,1.9476218415803714e-09,32,1.6703481930946396e-09,1.9737413925469127e-09,1.8163464066134338e-09,7.040864419272097e-11
1136,v=qV4YYnXdQCc__#00-09-00_00-12-00_label_A__3,unknown,0,1.7873029722892397e-09,32,1.6664595259285875e-09,1.8214161290330821e-09,1.727683773822264e-09,3.6351099214071425e-11
1137,v=v7eS4xxD0ag__#1_label_B4-0-0__2,unknown,1,0.9999998807907104,32,1.0036072417562991e-08,0.9999998807907104,0.6327289342880249,0.4662189185619354
1138,Hear.Me.2009__#01-39-05_01-46-40_label_A__1,unknown,0,1.8680221813838216e-09,32,1.6805007385656268e-09,1.9858323874188955e-09,1.7553710707218784e-09,5.5696378065128727e-11
1139,v=KeJw6U9_VeY__#1_label_B4-0-0__1,unknown,1,0.9999998807907104,32,3.1289177915283517e-09,0.9999998807907104,0.552482008934021,0.4882294535636902
1140,v=CFfc4UWzVB8__#00-00-30_00-03-39_label_B4-0-0__0,unknown,1,0.9999998807907104,32,1.891464318504177e-09,0.9999998807907104,0.5741522312164307,0.48570168018341064
1141,v=9eME1y6V-T4__#02-06-00_02-12-00_label_A__2,unknown,0,1.9324963851374832e-09,32,1.7356189818684697e-09,1.9451251720425944e-09,1.8243989652333426e-09,5.817390666407185e-11
1142,v=2Rr21qkZEDQ__#00-10-20_00-12-45_label_B6-0-0__2,unknown,1,0.9999998807907104,32,0.9999978542327881,0.9999998807907104,0.9999997019767761,3.769728778024728e-07
1143,v=ZXWaa5TOqZo__#00-00-00_00-04-07_label_B4-0-0__4,unknown,1,0.9999998807907104,32,0.9999996423721313,0.9999998807907104,0.9999998807907104,8.161702425013573e-08
1144,City.of.God.2002__#01-02-36_01-04-02_label_A__1,unknown,0,2.743760330048417e-09,32,1.78222236968395e-09,2.847732938349168e-09,2.0830266400651e-09,2.8975880028703216e-10
1145,v=AhmF5p2Z7Ec__#1_label_B4-0-0__3,unknown,1,0.9999998807907104,32,0.9999996423721313,0.9999998807907104,0.9999998807907104,6.322026990801533e-08
1146,Your.Name.2016__#00-51-55_00-55-16_label_A__0,unknown,0,2.620521577512136e-09,32,1.8186946393328185e-09,3.2388978166153493e-09,2.120896791524274e-09,2.6277241493843917e-10
1147,v=MeDcqvFz3l4__#1_label_B4-0-0__4,unknown,1,0.9999998807907104,32,4.753009541502706e-09,0.9999998807907104,0.6562560796737671,0.4749470055103302
1148,v=uzBQ0QR1jCE__#00-00-00_00-01-00_label_G-0-0__4,unknown,1,0.9999998807907104,32,0.9999997615814209,0.9999998807907104,0.9999998807907104,4.214684778958144e-08
1149,v=FRNniUp7e3Q__#1_label_A__3,unknown,0,3.5667273579065295e-09,32,1.7361124760029156e-09,7.562012349637826e-09,2.048586633662808e-09,1.0015646090266728e-09
1150,Mission.Impossible.II.2000__#01-52-05_01-54-05_label_B1-0-0__4,unknown,1,0.9999998807907104,32,0.9999980926513672,0.9999998807907104,0.9999997019767761,3.8397607227125263e-07
1151,Still.Walking.2008__#01-26-10_01-28-00_label_A__1,unknown,0,2.1359534141396352e-09,32,1.7639768534749578e-09,2.458915515646254e-09,1.870509080958982e-09,1.295717838578625e-10
1152,v=_iS0bZrdgSo__#1_label_A__3,unknown,0,6.830304641880502e-07,32,2.048568648049809e-09,2.6668524242268177e-06,8.868277490137189e-08,4.6309477852446435e-07
1153,Deadpool.2.2018__#01-42-58_01-43-15_label_B1-0-0__1,unknown,1,0.9999998807907104,32,1.8462674722385941e-09,0.9999998807907104,0.6562497615814209,0.47495871782302856
1154,Ip.Man.3.2015__#01-11-30_01-11-54_label_A__4,unknown,0,2.158630163506814e-09,32,1.7812231689617875e-09,2.2971866631138482e-09,1.971293794866824e-09,1.1481909173438609e-10
1155,v=NM2Ay_VvOEE__#1_label_A__1,unknown,0,0.999714195728302,32,2.3744330945874026e-09,0.9999964237213135,0.1690196841955185,0.36360564827919006
1156,v=VXB7zNPUX3Y__#1_label_A__4,unknown,0,1.9526442684991707e-09,32,1.7117836037527923e-09,2.0689405744178657e-09,1.8429233694661207e-09,6.316738798695098e-11
1157,v=SdYFFo_tsfk__#01-00-00_01-06-00_label_A__3,unknown,0,8.612001778374179e-09,32,1.8788397504465593e-09,1.5604566527827046e-08,3.463571207618088e-09,2.543013355449375e-09
1158,v=LDAwF7mnYE8__#1_label_A__1,unknown,0,1.888134315564116e-09,32,1.6693418869451193e-09,1.93835503203843e-09,1.7802048724036013e-09,6.03444308411305e-11
1159,IP.Man.2.2010__#01-19-49_01-20-49_label_A__4,unknown,0,2.0189871996478814e-09,32,1.720355857770528e-09,2.0276895718041033e-09,1.8457704253904694e-09,8.400175693923373e-11
1160,Yellow.Sea.2010__#00-03-45_00-04-53_label_A__4,unknown,0,0.4999982416629791,32,1.7563961396405148e-09,0.9999990463256836,0.06249978020787239,0.2420606166124344
1161,GoldenEye.1995__#02-05-18_02-06-13_label_A__0,unknown,0,0.24999967217445374,32,1.8704338078379124e-09,0.9999986886978149,0.031249960884451866,0.17399241030216217
1162,v=4FzhVu2PR8Y__#1_label_B1__1,unknown,1,0.9999998807907104,32,3.2241975755908925e-09,0.9999998807907104,0.7493055462837219,0.43248608708381653
1163,Skyfall.2012__#01-19-10_01-20-00_label_B2-0-0__2,unknown,1,3.448024088470447e-09,32,1.8012883407081404e-09,6.202960367573951e-09,2.162986234566233e-09,7.487829245533817e-10
1164,v=JzrpCC7XmyE__#01-12-00_01-18-00_label_A__3,unknown,0,2.0376607068328667e-09,32,1.7060926005285637e-09,2.275539534579707e-09,1.8226566922407983e-09,1.0330666877500505e-10
1165,v=0J7I718Gs9A__#1_label_B4-0-0__0,unknown,1,0.9999998807907104,32,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.0
1166,v=gt0QF8-dTNw__#1_label_A__2,unknown,0,4.349425708483068e-09,32,1.8407889657012788e-09,7.42063122061154e-09,2.405978527519892e-09,9.918276200338028e-10
1167,Hear.Me.2009__#01-09-30_01-16-59_label_A__1,unknown,0,1.801787052890802e-09,32,1.659456239089252e-09,1.8192669593020128e-09,1.742729294207379e-09,3.546265017750905e-11
1168,Flipped.2010__#00-40-52_00-42-01_label_A__1,unknown,0,1.8028604165110096e-09,32,1.7028252141670919e-09,1.815014472050791e-09,1.7578916100546849e-09,2.761016588970211e-11
1169,v=vhACO_m5pH0__#00-00-00_00-00-51_label_B6-0-0__3,unknown,1,0.9999998807907104,32,0.9999979734420776,0.9999998807907104,0.9999997019767761,3.637836982761655e-07
1170,v=Ao8Ipkl2Dag__#1_label_A__4,unknown,0,7.0083485681493585e-09,32,1.7201950974765623e-09,1.0171317121887569e-08,3.1439140180111735e-09,1.8059487238986094e-09
1171,v=4sQE6T2O0EQ__#00-02-00_00-02-35_label_B6-0-0__2,unknown,1,0.9999998807907104,32,0.9999915361404419,0.9999998807907104,0.9999995231628418,1.4424139180846396e-06
1172,Rush.Hour.3.2007.BluRay__#00-18-21_00-18-47_label_B2-0-0__3,unknown,1,0.9999980926513672,32,1.960448248183866e-09,0.9999996423721313,0.25295698642730713,0.43105778098106384
1173,v=8tqeeBGjnPg__#00-08-10_00-09-51_label_B6-0-0__0,unknown,1,0.9999997019767761,32,7.354675091164609e-08,0.9999997615814209,0.7489548325538635,0.41649067401885986
1174,v=x-Cgkgj5KR0__#00-18-00_00-21-00_label_A__2,unknown,0,2.8884648006766156e-09,32,2.022023881664836e-09,2.9777857957213882e-09,2.482022809502382e-09,2.5647586832100444e-10
1175,Shoot.Em.Up.2007__#00-47-30_00-49-40_label_A__1,unknown,0,2.0037034254016817e-09,32,1.69807679029077e-09,2.113613284393523e-09,1.8199255436002204e-09,8.73130595602234e-11
1176,v=271f4q4ZUJ8__#1_label_A__1,unknown,0,2.4067561277263394e-09,32,1.7266611473942817e-09,3.12165138183218e-09,1.9433126219325914e-09,2.48631615296091e-10
1177,v=dOUiP6CClqc__#1_label_B4-0-0__3,unknown,1,0.9999998807907104,32,0.9996377229690552,0.9999998807907104,0.9999865889549255,6.295507773756981e-05
1178,Kingsman.The.Secret.Service.2014__#00-20-40_00-21-40_label_B1-0-0__4,unknown,1,0.9999998807907104,32,1.8539425550301303e-09,0.9999998807907104,0.225830078125,0.4115094840526581
1179,v=tli7JFkuDfU__#1_label_A__2,unknown,0,1.868868171328586e-09,32,1.7318524392351264e-09,1.902191293368105e-09,1.8013104341463304e-09,4.035611428365726e-11
1180,Your.Name.2016__#00-08-55_00-10-50_label_A__1,unknown,0,2.3203470256305536e-09,32,1.7572271415744467e-09,2.4048518731945023e-09,2.0276347267866868e-09,1.662021215098619e-10
1181,Love.Death.and.Robots.S01E15__#0-01-35_0-02-09_label_G-0-0__4,unknown,1,0.9999997615814209,32,2.5547814974657967e-09,0.9999997615814209,0.7953559160232544,0.38595113158226013
1182,v=qmsQ-obL1Z4__#00-25-35_00-29-02_label_B6-0-0__4,unknown,1,0.9999998807907104,32,0.99986732006073,0.9999998807907104,0.9999946355819702,2.2994678147369996e-05
1183,GoldenEye.1995__#01-28-03_01-28-24_label_G-0-0__3,unknown,1,0.9999998807907104,32,0.005423452239483595,0.9999998807907104,0.9555438160896301,0.18575330078601837
1184,Tropa.de.Elite.2.2010__#01-19-31_01-20-58_label_B1-0-0__1,unknown,1,0.9999998807907104,32,2.0848731629996564e-09,0.9999998807907104,0.656441330909729,0.4746205508708954
1185,Fast.Five.2011__#00-00-50_00-01-20_label_A__3,unknown,0,4.019664601173645e-09,32,1.843048269556391e-09,5.886156007051113e-09,2.4052744240776747e-09,7.665708068316235e-10
1186,v=XjRhYP-OXdM__#00-06-00_00-09-00_label_A__1,unknown,0,2.5901734090894024e-09,32,1.7221057913019422e-09,3.1919753507025916e-09,1.9536336992587167e-09,3.0310423615453885e-10
1187,v=YIIhaaPXpVI__#1_label_B1-0-0__4,unknown,1,0.9999998807907104,32,1.689926421022392e-07,0.9999998807907104,0.9365851879119873,0.24183906614780426
1188,v=NeAC-MfTZzU__#00-03-00_00-06-00_label_A__4,unknown,0,1.82651693769742e-09,32,1.678191141607499e-09,1.8379930910583653e-09,1.757979983807445e-09,3.991992847396375e-11
1189,v=tpeNwvZHRd4__#1_label_G-0-0__3,unknown,1,0.9999998807907104,32,0.9999996423721313,0.9999998807907104,0.9999998807907104,7.598131190889035e-08
1190,v=QP8D3W77bW4__#1_label_A__3,unknown,0,0.24997469782829285,32,1.7721515366275753e-09,0.9998987913131714,0.031246839091181755,0.17397503554821014
1191,New.Kids.Turbo.2010__#01-12-25_01-14-25_label_B2-0-0__4,unknown,1,0.9999998807907104,32,1.8282136915459546e-09,0.9999998807907104,0.3437107801437378,0.47471705079078674
1192,wangted.2008__#0-07-05_0-08-59_label_A__1,unknown,0,2.1867458954716312e-09,32,1.6794081680870931e-09,2.7169786420699893e-09,1.8301207216353532e-09,1.8395937551041186e-10
1193,v=hNVz9YbUeLA__#00-00-50_00-03-30_label_B1-0-0__4,unknown,1,0.9999998807907104,32,1.1378847197818232e-08,0.9999998807907104,0.9374807476997375,0.23876383900642395
1194,Brick.Mansions.2014__#00-47-11_00-48-52_label_B1-0-0__0,unknown,1,0.9999998807907104,32,1.779996927631089e-09,0.9999998807907104,0.8353232145309448,0.3624814450740814
1195,v=Sort1hCMSz8__#1_label_A__2,unknown,0,0.9999998807907104,32,0.9999988079071045,0.9999998807907104,0.9999997615814209,2.972772392695333e-07
1196,v=aRYJ9u0sEE4__#1_label_A__4,unknown,0,1.8767449816436965e-09,32,1.6974162075911181e-09,1.951651062981341e-09,1.7819794528861621e-09,5.357857907339891e-11
1197,v=qYscemhnf88__#1_label_A__3,unknown,0,0.9999778270721436,32,2.3971764573360588e-09,0.999994158744812,0.28026890754699707,0.4301506280899048
1198,Shoplifters.2018__#00-11-00_00-15-08_label_A__4,unknown,0,2.6524220597679005e-09,32,1.8692745129555988e-09,3.0979785403673077e-09,2.0921611110225058e-09,2.578531554942032e-10
1199,v=ZnFlL84K7HE__#00-22-53_00-27-53_label_B4-0-0__3,unknown,1,0.9999998807907104,32,0.9999997615814209,0.9999998807907104,0.9999998807907104,8.161702425013573e-08
1200,v=e3LsF4GrfD8__#1_label_B4-0-0__4,unknown,1,0.9999998807907104,32,2.686522861949925e-07,0.9999998807907104,0.9362375736236572,0.2418087273836136
1201,IP.Man.2.2010__#00-29-16_00-30-36_label_A__0,unknown,0,1.8401171697490781e-09,32,1.688307604830186e-09,1.8623633746273072e-09,1.768663437928808e-09,3.8663156010088073e-11
1202,v=NPa2j8eQogc__#1_label_A__0,unknown,0,2.9207227747463094e-09,32,1.9101900061713195e-09,3.1333129424382378e-09,2.3481883104636836e-09,3.044774710136977e-10
1203,Young.And.Dangerous.III.1996__#00-55-58_00-57-17_label_B2-0-0__0,unknown,1,0.9999998807907104,32,4.44764009444043e-06,0.9999998807907104,0.910746693611145,0.2770732641220093
