clip_id,label,feature_path,num_segments
v=sR-CwpipfCU__#1_label_B4-0-0__3,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=sR-CwpipfCU__#1_label_B4-0-0__3.npy,32
v=pFamvR9CpYw__#00-35-20_00-45-20_label_B4-0-0__0,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=pFamvR9CpYw__#00-35-20_00-45-20_label_B4-0-0__0.npy,32
v=Y43UkfAe_bc__#00-02-27_00-04-28_label_B4-0-0__2,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=Y43UkfAe_bc__#00-02-27_00-04-28_label_B4-0-0__2.npy,32
v=Tok2GAoeSMI__#1_label_A__2,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=Tok2GAoeSMI__#1_label_A__2.npy,32
The.Bourne.Ultimatum.2007__#0-28-05_0-29-52_label_A__2,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/The.Bourne.Ultimatum.2007__#0-28-05_0-29-52_label_A__2.npy,32
v=Rve00ZElOO8__#1_label_B1-0-0__1,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=Rve00ZElOO8__#1_label_B1-0-0__1.npy,32
v=Dn_SDu22WpM__#00-03-00_00-04-09_label_B6-0-0__0,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=Dn_SDu22WpM__#00-03-00_00-04-09_label_B6-0-0__0.npy,32
Jason.Bourne.2016__#0-50-51_0-51-30_label_B1-0-0__3,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Jason.Bourne.2016__#0-50-51_0-51-30_label_B1-0-0__3.npy,32
Hot.Fuzz.2007__#01-47-20_01-48-30_label_B1-0-0__4,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Hot.Fuzz.2007__#01-47-20_01-48-30_label_B1-0-0__4.npy,32
Robbery067_x264,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_3d/Robbery067_x264.npy,49
Normal_Videos340_x264,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_3d/Normal_Videos340_x264.npy,32
Normal_Videos021_x264,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_3d/Normal_Videos021_x264.npy,23
Still.Walking.2008__#00-02-45_00-04-15_label_A__4,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Still.Walking.2008__#00-02-45_00-04-15_label_A__4.npy,32
Robbery094_x264,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_3d/Robbery094_x264.npy,45
v=7QOdBpDrmKk__#00-13-00_00-14-09_label_B6-0-0__2,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=7QOdBpDrmKk__#00-13-00_00-14-09_label_B6-0-0__2.npy,32
Normal_Videos265_x264,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_3d/Normal_Videos265_x264.npy,15
v=afI7jraTdnI__#1_label_G-0-0__4,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=afI7jraTdnI__#1_label_G-0-0__4.npy,32
A.Beautiful.Mind.2001__#00-04-20_00-05-35_label_A__4,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/A.Beautiful.Mind.2001__#00-04-20_00-05-35_label_A__4.npy,32
Bad.Boys.II.2003__#01-29-04_01-30-03_label_B1-0-0__3,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Bad.Boys.II.2003__#01-29-04_01-30-03_label_B1-0-0__3.npy,32
v=hicx0-o7V7o__#1_label_A__1,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=hicx0-o7V7o__#1_label_A__1.npy,32
v=bhcHj8ZwQpw__#1_label_B1-0-0__4,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=bhcHj8ZwQpw__#1_label_B1-0-0__4.npy,32
Good.Will.Hunting.1997__#00-03-00_00-04-05_label_A__0,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Good.Will.Hunting.1997__#00-03-00_00-04-05_label_A__0.npy,32
Spectre.2015__#00-42-15_00-42-49_label_B5-0-0__4,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Spectre.2015__#00-42-15_00-42-49_label_B5-0-0__4.npy,32
Normal_Videos520_x264,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_3d/Normal_Videos520_x264.npy,634
v=aLpml8P58-A__#1_label_B4-0-0__2,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=aLpml8P58-A__#1_label_B4-0-0__2.npy,32
v=DD3jfKr8e-k__#00-01-40_00-04-27_label_B4-0-0__2,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=DD3jfKr8e-k__#00-01-40_00-04-27_label_B4-0-0__2.npy,32
v=0vVOXlgHC1U__#01-06-00_01-12-50_label_A__4,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=0vVOXlgHC1U__#01-06-00_01-12-50_label_A__4.npy,32
Sin.City.2005__#0-00-30_0-02-35_label_A__0,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Sin.City.2005__#0-00-30_0-02-35_label_A__0.npy,32
v=zEplj_Ap7H0__#1_label_B1-0-0__4,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=zEplj_Ap7H0__#1_label_B1-0-0__4.npy,32
Death.Proof.2007__#00-06-20_00-08-55_label_A__2,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Death.Proof.2007__#00-06-20_00-08-55_label_A__2.npy,32
Arrest035_x264,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_3d/Arrest035_x264.npy,76
v=sM814jqUPXw__#00-03-00_00-04-09_label_B6-0-0__3,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=sM814jqUPXw__#00-03-00_00-04-09_label_B6-0-0__3.npy,32
Mission.Impossible.Ghost.Protocol.2011__#01-56-38_01-56-52_label_B6-0-0__2,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Mission.Impossible.Ghost.Protocol.2011__#01-56-38_01-56-52_label_B6-0-0__2.npy,32
v=tOkyWe-0ssw__#1_label_B4-0-0__2,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=tOkyWe-0ssw__#1_label_B4-0-0__2.npy,32
Brick.Mansions.2014__#00-22-00_00-23-33_label_A__3,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Brick.Mansions.2014__#00-22-00_00-23-33_label_A__3.npy,32
Quantum.Of.Solace.2008__#01-29-46_01-30-26_label_B2-G-0__0,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Quantum.Of.Solace.2008__#01-29-46_01-30-26_label_B2-G-0__0.npy,32
Kingsman.The.Secret.Service.2014__#00-03-05_00-03-58_label_A__2,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Kingsman.The.Secret.Service.2014__#00-03-05_00-03-58_label_A__2.npy,32
v=uij8heW1HbQ__#1_label_A__3,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=uij8heW1HbQ__#1_label_A__3.npy,32
v=orUyQydBg0U__#1_label_A__3,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=orUyQydBg0U__#1_label_A__3.npy,32
v=K5ls-rAcaHs__#00-01-50_00-03-17_label_G-0-0__0,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=K5ls-rAcaHs__#00-01-50_00-03-17_label_G-0-0__0.npy,32
Sin.City.2005__#0-29-56_0-30-21_label_B1-B2-0__0,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Sin.City.2005__#0-29-56_0-30-21_label_B1-B2-0__0.npy,32
The.Secret.Life.of.Walter.Mitty.2013__#01-36-20_01-40-08_label_A__1,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/The.Secret.Life.of.Walter.Mitty.2013__#01-36-20_01-40-08_label_A__1.npy,32
From.Dusk.Till.Dawn.1996__#00-06-15_00-07-30_label_B2-0-0__2,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/From.Dusk.Till.Dawn.1996__#00-06-15_00-07-30_label_B2-0-0__2.npy,32
Shoplifting032_x264,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_3d/Shoplifting032_x264.npy,16
Love.Actually.2003__#00-01-45_00-04-15_label_A__1,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Love.Actually.2003__#00-01-45_00-04-15_label_A__1.npy,32
v=vhACO_m5pH0__#00-08-42_00-09-40_label_B6-0-0__2,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=vhACO_m5pH0__#00-08-42_00-09-40_label_B6-0-0__2.npy,32
v=afI7jraTdnI__#1_label_G-0-0__1,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=afI7jraTdnI__#1_label_G-0-0__1.npy,32
v=q2SP66Jb6Cw__#00-24-00_00-30-00_label_A__2,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=q2SP66Jb6Cw__#00-24-00_00-30-00_label_A__2.npy,32
Taken.2.UNRATED.EXTENDED.2012__#00-33-20_00-35-00_label_B1-B2-0__3,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Taken.2.UNRATED.EXTENDED.2012__#00-33-20_00-35-00_label_B1-B2-0__3.npy,32
Fast.Five.2011__#00-32-24_00-32-39_label_B1-B2-0__1,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Fast.Five.2011__#00-32-24_00-32-39_label_B1-B2-0__1.npy,32
Crank.Dircut.2006__#01-03-52_01-04-23_label_B2-0-0__3,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Crank.Dircut.2006__#01-03-52_01-04-23_label_B2-0-0__3.npy,32
Bullet.in.the.Head.1990__#00-56-51_00-57-52_label_A__4,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Bullet.in.the.Head.1990__#00-56-51_00-57-52_label_A__4.npy,32
The.Bourne.Legacy.2012__#0-38-41_0-38-51_label_B2-0-0__2,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/The.Bourne.Legacy.2012__#0-38-41_0-38-51_label_B2-0-0__2.npy,32
Mission.Impossible.Ghost.Protocol.2011__#00-07-35_00-08-35_label_B1-0-0__1,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Mission.Impossible.Ghost.Protocol.2011__#00-07-35_00-08-35_label_B1-0-0__1.npy,32
v=yy-KIWDcBr4__#00-01-00_00-02-45_label_B6-0-0__0,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=yy-KIWDcBr4__#00-01-00_00-02-45_label_B6-0-0__0.npy,32
Fast.Furious.6.2013__#00-29-05_00-30-15_label_B2-B6-0__4,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Fast.Furious.6.2013__#00-29-05_00-30-15_label_B2-B6-0__4.npy,32
v=3qlylxu7wvc__#1_label_B4-0-0__2,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=3qlylxu7wvc__#1_label_B4-0-0__2.npy,32
The.Bourne.Legacy.2012__#01-14-41_01-14-59_label_A__1,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/The.Bourne.Legacy.2012__#01-14-41_01-14-59_label_A__1.npy,32
Fast.Furious.6.2013__#00-06-50_00-08-50_label_A__2,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Fast.Furious.6.2013__#00-06-50_00-08-50_label_A__2.npy,32
v=ArWppRtdTTQ__#1_label_B4-0-0__0,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=ArWppRtdTTQ__#1_label_B4-0-0__0.npy,32
v=Ia9ATKNeUbY__#00-03-12_00-04-15_label_B6-0-0__1,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=Ia9ATKNeUbY__#00-03-12_00-04-15_label_B6-0-0__1.npy,32
Saving.Private.Ryan.1998__#02-34-36_02-34-57_label_B2-0-0__4,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Saving.Private.Ryan.1998__#02-34-36_02-34-57_label_B2-0-0__4.npy,32
Fast.Five.2011__#00-32-24_00-32-39_label_B1-B2-0__2,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Fast.Five.2011__#00-32-24_00-32-39_label_B1-B2-0__2.npy,32
One.Day.2011__#01-31-56_01-38-14_label_A__1,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/One.Day.2011__#01-31-56_01-38-14_label_A__1.npy,32
About.Time.2013__#00-17-30_00-19-10_label_A__0,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/About.Time.2013__#00-17-30_00-19-10_label_A__0.npy,32
About.Time.2013__#00-20-35_00-23-06_label_A__2,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/About.Time.2013__#00-20-35_00-23-06_label_A__2.npy,32
Before.Sunset.2004__#00-57-20_00-58-17_label_A__3,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Before.Sunset.2004__#00-57-20_00-58-17_label_A__3.npy,32
v=ZwmDlqjJLcM__#1_label_A__3,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=ZwmDlqjJLcM__#1_label_A__3.npy,32
Bullet.in.the.Head.1990__#01-36-00_01-38-33_label_B2-G-0__4,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Bullet.in.the.Head.1990__#01-36-00_01-38-33_label_B2-G-0__4.npy,32
Hot.Fuzz.2007__#01-53-51_01-54-45_label_A__2,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Hot.Fuzz.2007__#01-53-51_01-54-45_label_A__2.npy,32
v=qiMJdl7k9sU__#1_label_B1-0-0__1,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=qiMJdl7k9sU__#1_label_B1-0-0__1.npy,32
v=X4I8FhpGJwo__#00-03-00_00-03-50_label_B6-0-0__2,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=X4I8FhpGJwo__#00-03-00_00-03-50_label_B6-0-0__2.npy,32
v=SdYFFo_tsfk__#00-48-00_00-54-00_label_A__1,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=SdYFFo_tsfk__#00-48-00_00-54-00_label_A__1.npy,32
v=jHvim639FWQ__#1_label_A__3,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=jHvim639FWQ__#1_label_A__3.npy,32
v=Gk11cLZ_67g__#1_label_A__1,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=Gk11cLZ_67g__#1_label_A__1.npy,32
Kill.Bill.Vol.1.2003__#0-05-55_0-08-54_label_B1-0-0__2,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Kill.Bill.Vol.1.2003__#0-05-55_0-08-54_label_B1-0-0__2.npy,32
Young.And.Dangerous.IV.1997__#0-47-40_0-48-55_label_B6-0-0__4,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Young.And.Dangerous.IV.1997__#0-47-40_0-48-55_label_B6-0-0__4.npy,32
Hear.Me.2009__#01-17-00_01-19-40_label_A__3,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Hear.Me.2009__#01-17-00_01-19-40_label_A__3.npy,32
Ip.Man.2008__#01-07-54_01-08-34_label_B1-0-0__2,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Ip.Man.2008__#01-07-54_01-08-34_label_B1-0-0__2.npy,32
v=WB6xnSfUidw__#1_label_B1-0-0__0,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=WB6xnSfUidw__#1_label_B1-0-0__0.npy,32
Fast.Furious.2009__#00-51-30_00-53-14_label_A__0,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Fast.Furious.2009__#00-51-30_00-53-14_label_A__0.npy,32
v=5Tnl7_8RqlA__#00-17-22_00-18-19_label_B6-0-0__4,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=5Tnl7_8RqlA__#00-17-22_00-18-19_label_B6-0-0__4.npy,32
Spectre.2015__#01-00-27_01-02-01_label_A__0,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Spectre.2015__#01-00-27_01-02-01_label_A__0.npy,32
v=f9FMKnfEF2Y__#1_label_B4-0-0__2,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=f9FMKnfEF2Y__#1_label_B4-0-0__2.npy,32
v=o1Ye9f641Rg__#1_label_A__2,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=o1Ye9f641Rg__#1_label_A__2.npy,32
v=H1JcEsFU07s__#1_label_A__0,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=H1JcEsFU07s__#1_label_A__0.npy,32
v=LLCUqRKnjeY__#00-04-10_00-05-12_label_B6-0-0__1,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=LLCUqRKnjeY__#00-04-10_00-05-12_label_B6-0-0__1.npy,32
v=eTNiMMICigY__#00-00-00_00-03-57_label_B4-0-0__3,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=eTNiMMICigY__#00-00-00_00-03-57_label_B4-0-0__3.npy,32
Kill.Bill.Vol.2.2004__#01-41-55_01-42-37_label_B2-0-0__0,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Kill.Bill.Vol.2.2004__#01-41-55_01-42-37_label_B2-0-0__0.npy,32
Shoplifting036_x264,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_3d/Shoplifting036_x264.npy,44
RoadAccidents068_x264,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_3d/RoadAccidents068_x264.npy,21
Lord.of.War__#01-44-03_01-44-50_label_G-B2-B1__4,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Lord.of.War__#01-44-03_01-44-50_label_G-B2-B1__4.npy,32
v=_YobflFU_HU__#00-00-00_00-00-51_label_B6-0-0__3,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=_YobflFU_HU__#00-00-00_00-00-51_label_B6-0-0__3.npy,32
Normal_Videos055_x264,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_3d/Normal_Videos055_x264.npy,2
Casino.Royale.2006__#01-05-46_01-17-09_label_A__2,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Casino.Royale.2006__#01-05-46_01-17-09_label_A__2.npy,32
The.Intouchables.2011__#00-42-52_00-45-31_label_A__4,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/The.Intouchables.2011__#00-42-52_00-45-31_label_A__4.npy,32
