idx,clip_id,class,label,video_score,num_segments,score_min,score_max,score_mean,score_std
889,Young.And.Dangerous.I.1996__#0-02-12_0-03-32_label_B1-0-0__1,unknown,1,1.0,32,1.306683060364744e-12,1.0,0.24944311380386353,0.43205806612968445
890,Love.Actually.2003__#00-04-20_00-06-05_label_A__1,unknown,0,1.5077570268695606e-12,32,1.2575503789344356e-12,1.5905902896878876e-12,1.3564480485020458e-12,7.111452133548232e-14
891,Love.Death.and.Robots.S01E04__#00-06-28_00-10-33_label_G-B2-0__4,unknown,1,0.9561213850975037,32,1.3734151619801405e-12,0.9999978542327881,0.12085652351379395,0.316128134727478
892,v=WhB3fS0ZJeg__#1_label_A__4,unknown,0,1.3711886443987242e-12,32,1.1758313506887719e-12,1.3981705333440675e-12,1.2833681600071811e-12,5.147829862037212e-14
893,v=fK4RN5Hf77g__#1_label_G-0-0__1,unknown,1,1.0,32,0.014132256619632244,1.0,0.9691916704177856,0.1715337187051773
894,Thelma...Louise.1991__#00-22-20_00-23-10_label_A__0,unknown,0,1.478701709689556e-12,32,1.2485591987382305e-12,1.5128673053893538e-12,1.3779988435047574e-12,5.908538632318217e-14
895,v=jD45WBoP1hM__#1_label_B1-0-0__4,unknown,1,0.9999982118606567,32,3.868669273821013e-12,1.0,0.24480420351028442,0.42445969581604004
896,Kingsman.The.Secret.Service.2014__#00-05-55_00-06-46_label_B1-B2-0__1,unknown,1,1.0,32,1.3134921752686046e-12,1.0,0.375,0.4841229319572449
897,v=0Ym0O9Phueo__#1_label_B4-0-0__4,unknown,1,0.25,32,1.3367187131491098e-12,1.0,0.03125,0.17399263381958008
898,v=H5W58Loofks__#00-03-00_00-03-50_label_B6-0-0__2,unknown,1,6.851407774455254e-10,32,1.4904555454414714e-12,1.997319643010087e-09,8.756314423541411e-11,3.640326651233039e-10
899,v=Tlx-XRyAgnM__#00-16-43_00-23-09_label_B4-0-0__4,unknown,1,1.0,32,8.945803299520438e-12,1.0,0.810326337814331,0.38944506645202637
900,Law.Abiding.Citizen.2009__#00-01-31_00-02-49_label_B1-B5-0__1,unknown,1,1.0,32,1.695821759926941e-12,1.0,0.4680865406990051,0.49832862615585327
901,v=73uRcX0Dvfc__#00-03-12_00-04-15_label_B6-0-0__3,unknown,1,1.0,32,1.0,1.0,1.0,0.0
902,v=VXB7zNPUX3Y__#1_label_A__0,unknown,0,1.6023021668157278e-12,32,1.2023798840257727e-12,1.7353913445150582e-12,1.4150101446466778e-12,1.0589563216112721e-13
903,v=AndzwGcYF4w__#1_label_A__3,unknown,0,1.5072989514516855e-12,32,1.2755182110177343e-12,1.545206237268948e-12,1.4141163283756808e-12,5.936421601689112e-14
904,v=6s0JhcWxNKU__#1_label_A__4,unknown,0,1.4958797004901991e-12,32,1.1699634316908458e-12,1.5464651044114208e-12,1.3359877440444201e-12,8.686401478750355e-14
905,v=r7VpkgBE270__#1_label_A__1,unknown,0,1.578918311199995e-12,32,1.3259142048194228e-12,1.6578688291982169e-12,1.4744321215343081e-12,6.788458141969433e-14
906,Good.Will.Hunting.1997__#00-04-20_00-05-35_label_A__0,unknown,0,1.4223021631981636e-12,32,1.2412221857965866e-12,1.5063026780753885e-12,1.3346849667139615e-12,4.948821165145709e-14
907,Tropa.de.Elite.2.2010__#00-33-25_00-35-30_label_B1-0-0__4,unknown,1,1.5153610788062877e-12,32,1.2759414835458727e-12,1.5876322609006954e-12,1.3865926636047465e-12,7.265921127567673e-14
908,Fast.Five.2011__#00-07-53_00-08-53_label_A__0,unknown,0,1.3744276983890247e-12,32,1.2695159593706373e-12,1.3821872249172862e-12,1.3196000282073017e-12,3.108136916785999e-14
909,Jason.Bourne.2016__#01-16-40_01-18-50_label_A__2,unknown,0,1.7839119938189985e-12,32,1.2842478816499359e-12,2.1696509606289327e-12,1.4494308531176614e-12,1.707985695150599e-13
910,Casino.Royale.2006__#01-26-36_01-31-36_label_A__3,unknown,0,1.5164865890815449e-12,32,1.2864003482229713e-12,1.5834284838173174e-12,1.3874451717729719e-12,6.633521585763108e-14
911,Fast.Five.2011__#00-49-45_00-49-58_label_B1-0-0__1,unknown,1,0.75,32,1.4055128588763566e-12,1.0,0.09375,0.2914806008338928
912,v=tiSOop4VlSg__#1_label_A__3,unknown,0,2.4418991134700363e-12,32,1.4218825769574117e-12,2.9061393048979145e-12,1.726391382281256e-12,3.3034957148264654e-13
913,The.Bourne.Legacy.2012__#01-14-41_01-14-59_label_A__3,unknown,0,1.4021749256479255e-12,32,1.245013423953334e-12,1.4190349199513785e-12,1.3174713056618437e-12,4.856928593577163e-14
914,v=r0km94VCyek__#1_label_G-0-0__0,unknown,1,1.0,32,1.0,1.0,1.0,0.0
915,Ip.Man.2008__#00-56-49_01-00-39_label_B1-0-0__2,unknown,1,0.9999985694885254,32,1.2562414216515938e-12,1.0,0.12499982118606567,0.33071842789649963
916,v=vW34Es48fcs__#1_label_A__4,unknown,0,1.9038741937149606e-12,32,1.3770979799196392e-12,2.0683890798040006e-12,1.5850528355121352e-12,1.5420686103918835e-13
917,Kill.Bill.Vol.2.2004__#01-30-10_01-32-10_label_A__4,unknown,0,1.549315363502668e-12,32,1.310681814817305e-12,1.78420234316079e-12,1.391357190051734e-12,8.294084277889191e-14
918,Mindhunters.2004__#01-36-00_01-37-00_label_B2-0-0__3,unknown,1,1.0,32,3.54580015522743e-12,1.0,0.4992483854293823,0.4992620348930359
919,v=f6j3YWgVBto__#00-02-30_00-03-40_label_A__0,unknown,0,3.0757928756036668e-12,32,1.6603370154438801e-12,3.70389482973188e-12,2.180911050711498e-12,4.3421004096953764e-13
920,v=wU1GP4aAITg__#1_label_A__3,unknown,0,0.0019827510695904493,32,2.1042098185403146e-12,0.00791883934289217,0.00024784402921795845,0.0013777529820799828
921,v=NKJvcVM6jvE__#1_label_G-0-0__4,unknown,1,0.7498846054077148,32,8.073416934983868e-12,0.9999995231628418,0.0937357097864151,0.29143470525741577
922,v=73uRcX0Dvfc__#00-04-19_00-05-11_label_B6-0-0__2,unknown,1,1.0,32,0.9982545971870422,1.0,0.9999452829360962,0.00030365382554009557
923,v=qV4YYnXdQCc__#00-06-00_00-09-00_label_A__3,unknown,0,1.5142031508860732e-12,32,1.194266040227543e-12,1.6084652056450044e-12,1.3573981348657949e-12,8.367531521185148e-14
924,v=oiVq0JE1_DQ__#1_label_A__4,unknown,0,1.5290297240150297e-12,32,1.3955541366614255e-12,1.5362841207511302e-12,1.4653583251325597e-12,3.720913076894934e-14
925,Fast.Furious.6.2013__#01-54-05_01-56-30_label_G-B6-0__0,unknown,1,1.0,32,1.403961473987747e-12,1.0,0.5312460660934448,0.4990187883377075
926,Hot.Fuzz.2007__#01-45-55_01-46-39_label_B2-0-0__3,unknown,1,1.0,32,1.8023472254588557e-12,1.0,0.8437498807907104,0.3630921542644501
927,v=cvEJ5WFk2KE__#00-00-00_00-03-00_label_A__3,unknown,0,1.3859807398985957e-12,32,1.1749683257594734e-12,1.3961826486608153e-12,1.2944395989117341e-12,5.81743312376426e-14
928,wangted.2008__#01-20-48_01-22-08_label_A__1,unknown,0,0.08183427155017853,32,1.2032632919559139e-12,0.3273370862007141,0.010229283943772316,0.056954242289066315
929,Taken.2.UNRATED.EXTENDED.2012__#00-22-20_00-23-38_label_A__4,unknown,0,1.3772031475303703e-12,32,1.2312927370403126e-12,1.3990028753518846e-12,1.3101908880736035e-12,4.028355204748965e-14
930,The.Intouchables.2011__#00-08-55_00-10-50_label_A__4,unknown,0,1.3877913575266465e-12,32,1.210246638148893e-12,1.4148676804812133e-12,1.3094073351635482e-12,4.737093421518235e-14
931,v=2Rr21qkZEDQ__#00-13-00_00-14-09_label_B6-0-0__4,unknown,1,1.0,32,2.543909744315287e-12,1.0,0.7815057039260864,0.41291752457618713
932,The.Fast.and.the.Furious.2001__#00-58-56_01-00-15_label_A__4,unknown,0,1.4121212879580902e-12,32,1.2272809721616817e-12,1.4321055192417775e-12,1.3345576813789117e-12,5.011772653785648e-14
933,Taken.Extended.Cut.2008__#00-52-12_00-52-31_label_A__1,unknown,0,0.13901358842849731,32,1.3524808443327041e-12,0.5560543537139893,0.017376698553562164,0.09674936532974243
934,v=kLQXPV12IfI__#1_label_A__4,unknown,0,1.6513870349302295e-12,32,1.2919475602182762e-12,1.755696824902453e-12,1.5074176715895726e-12,8.966706365040253e-14
935,v=gRm-amAG790__#1_label_A__0,unknown,0,3.0206979279023827e-11,32,1.3236173225170123e-12,1.1425399515374579e-10,5.1385553798133365e-12,1.9599315226326297e-11
936,Death.Proof.2007__#01-32-22_01-37-50_label_B6-0-0__3,unknown,1,0.24989698827266693,32,1.5256289070605944e-12,0.9995879530906677,0.031237123534083366,0.17392094433307648
937,v=vsI_pKNcgeQ__#00-03-00_00-06-00_label_A__2,unknown,0,1.5104699175455538e-12,32,1.295206888789202e-12,1.5276322958349131e-12,1.3978037477491156e-12,6.792920311535569e-14
938,v=7QOdBpDrmKk__#00-13-00_00-14-09_label_B6-0-0__1,unknown,1,0.24853132665157318,32,3.1566726229476094e-12,0.9938673377037048,0.031066415831446648,0.17292416095733643
939,v=tdA0bP3jIIA__#1_label_G-0-0__4,unknown,1,1.0,32,9.80231118496988e-10,1.0,0.7181856632232666,0.44924381375312805
940,v=hxyhulJYz5I__#00-03-12_00-04-15_label_B6-0-0__3,unknown,1,1.0,32,1.6407588178737886e-12,1.0,0.28125,0.4496091902256012
941,v=nBGaNwsjls0__#1_label_B1-0-0__1,unknown,1,1.0,32,2.6461101105407225e-12,1.0,0.5312915444374084,0.4989773631095886
942,Taken.3.2014__#01-40-55_01-41-17_label_B5-0-0__2,unknown,1,1.0,32,1.71766149480862e-12,1.0,0.2366822063922882,0.4159562587738037
943,Mission.Impossible.III.2006__#00-42-45_00-42-55_label_A__0,unknown,0,1.7758570221987346e-12,32,1.3363338213778775e-12,1.7883487659492436e-12,1.5339745532833016e-12,1.3997761554463556e-13
944,v=F5dj4VI4p9I__#1_label_A__4,unknown,0,1.5211319617097763e-12,32,1.308082006427902e-12,1.5497605369146905e-12,1.4406797152824447e-12,6.172869832475614e-14
945,Salt.2010__#00-36-10_00-36-40_label_B2-0-0__0,unknown,1,0.75,32,1.4507234389476986e-12,1.0,0.09375,0.2914806008338928
946,v=C1ZCZ-PBGzI__#00-00-00_00-01-51_label_B6-0-0__2,unknown,1,1.0,32,7.599282869641399e-10,1.0,0.8189893364906311,0.37829068303108215
947,City.of.God.2002__#00-27-11_00-28-05_label_B5-0-0__1,unknown,1,1.0,32,1.3626154241400124e-12,1.0,0.24812887609004974,0.4298658072948456
948,Mission.Impossible.Fallout.2018__#02-15-52_02-18-19_label_A__1,unknown,0,1.3919836420669962e-12,32,1.2663648341765255e-12,1.4177717160002157e-12,1.3287634881287147e-12,3.5270313010265716e-14
949,v=alXnawbJZFY__#1_label_G-0-0__4,unknown,1,1.0,32,0.9996358156204224,1.0,0.9999883770942688,6.333695637295023e-05
950,v=xMXxxkoRsb0__#1_label_A__4,unknown,0,1.0,32,8.793373806881277e-10,1.0,0.6961367130279541,0.4283881187438965
951,The.Notebook.2004__#01-46-20_01-48-10_label_A__2,unknown,0,1.8613507003079066e-12,32,1.3246275821013342e-12,2.5729832760917892e-12,1.4612120107643234e-12,2.1771491131184623e-13
952,Young.And.Dangerous.IV.1997__#0-47-40_0-48-55_label_B6-0-0__2,unknown,1,0.5502952933311462,32,1.8019624421078406e-12,0.9999996423721313,0.06906870007514954,0.240800142288208
953,God.Bless.America.2011__#00-06-59_00-12-23_label_A__2,unknown,0,1.5602133300596233e-12,32,1.2868689404019196e-12,1.6483496425440114e-12,1.4129467994922207e-12,7.936401237801718e-14
954,v=gGlqujwrhbI__#00-15-00_00-18-00_label_A__3,unknown,0,1.4660722722631414e-12,32,1.2558629266731791e-12,1.499780659906802e-12,1.3606236363289392e-12,6.11278538095554e-14
955,v=TrP9Ssg_W-k__#1_label_A__4,unknown,0,1.4924866897914058e-12,32,1.2884210842320498e-12,1.5388621366768662e-12,1.3752245869858015e-12,6.36026265834165e-14
956,Quantum.Of.Solace.2008__#01-31-16_01-32-50_label_B1-G-0__1,unknown,1,1.0,32,1.0,1.0,1.0,0.0
957,Mission.Impossible.III.2006__#00-17-45_00-18-13_label_B2-G-0__3,unknown,1,1.0,32,1.0,1.0,1.0,0.0
958,The.Notebook.2004__#00-56-40_00-58-00_label_A__4,unknown,0,1.975113215341162e-12,32,1.2289675570612002e-12,2.329276528600932e-12,1.4603260007489682e-12,2.5142867930878776e-13
959,Quantum.Of.Solace.2008__#01-02-03_01-02-46_label_B2-B1-0__0,unknown,1,1.0,32,1.403439322221478e-12,1.0,0.59375,0.49113228917121887
960,v=p2ggHwtb-Zg__#00-18-00_00-21-00_label_A__4,unknown,0,1.7912220101265475e-12,32,1.3582585577098794e-12,1.9427827402385134e-12,1.5579817167279963e-12,1.3174808737460159e-13
961,v=XxVp3LWqZVk__#1_label_B4-0-0__4,unknown,1,1.0,32,3.606271531397809e-12,1.0,0.5050801038742065,0.4939918518066406
962,IP.Man.2.2010__#01-29-35_01-33-35_label_B1-0-0__0,unknown,1,1.0,32,1.3647820937615074e-12,1.0,0.4374995827674866,0.49607789516448975
963,v=0vVOXlgHC1U__#00-24-00_00-30-00_label_A__1,unknown,0,1.98615451342532e-12,32,1.3251101604883075e-12,2.0757397536930178e-12,1.6782253755079357e-12,1.8621376955598595e-13
964,Saving.Private.Ryan.1998__#02-27-23_02-28-20_label_G-0-0__2,unknown,1,1.0,32,1.0,1.0,1.0,0.0
965,Bad.Boys.1995__#01-00-02_01-01-39_label_A__4,unknown,0,1.3586091886924612e-12,32,1.1746768922155093e-12,1.4506985022977315e-12,1.2689643173052767e-12,5.0224801666784794e-14
966,v=qQCTvJq83_s__#1_label_A__0,unknown,0,2.5076919707434087e-12,32,1.4036241786918868e-12,2.668415835516136e-12,1.820895430965086e-12,3.341339520606529e-13
967,v=JzrpCC7XmyE__#01-36-00_01-40-40_label_A__1,unknown,0,1.8696212113200605e-12,32,1.274064187484214e-12,1.9743482022882564e-12,1.544885205005675e-12,1.665098451914676e-13
968,Death.Proof.2007__#00-06-20_00-08-55_label_A__0,unknown,0,1.4650213550973512e-12,32,1.2587022353224842e-12,1.4832098223227508e-12,1.3686150737018954e-12,5.2707672075621645e-14
969,v=uij8heW1HbQ__#1_label_A__0,unknown,0,1.5090346507096175e-12,32,1.2421220735997496e-12,1.5312204629247539e-12,1.3826394456434299e-12,7.655995385184508e-14
970,Deadpool.2016__#01-01-24_01-01-39_label_B2-B1-0__0,unknown,1,1.0,32,2.5169304574551576e-12,1.0,0.6562500596046448,0.47495877742767334
971,The.Notebook.2004__#00-58-18_01-02-30_label_A__0,unknown,0,1.5276500767505419e-12,32,1.1905247837909472e-12,1.617056640500214e-12,1.358578180510328e-12,9.137092802204497e-14
972,Yellow.Sea.2010__#01-27-11_01-28-05_label_A__2,unknown,0,1.5803196425079324e-12,32,1.2577518236980834e-12,1.9296354878545197e-12,1.378557424464022e-12,1.1158866934863135e-13
973,v=q7xm7vimDOA__#1_label_A__3,unknown,0,8.081869375120565e-12,32,1.3608881816590257e-12,1.821817349756394e-11,2.8622560051261292e-12,2.91949060413077e-12
974,v=rMhEu33OqiM__#00-00-50_00-01-20_label_G-0-0__4,unknown,1,1.523354359322937e-12,32,1.3863799431385049e-12,1.5991748940694106e-12,1.4456324592265757e-12,3.867698465643242e-14
975,The.Bourne.Identity.2002__#0-07-02_0-08-32_label_A__3,unknown,0,0.9999998807907104,32,1.322549817057983e-12,1.0,0.15007053315639496,0.35013118386268616
976,v=86HXgfGC7ag__#1_label_A__0,unknown,0,3.5860329462844565e-12,32,1.3544246019875361e-12,4.734264629630003e-12,1.9523083236855365e-12,7.605354605637327e-13
977,Mission.Impossible.Ghost.Protocol.2011__#00-11-35_00-13-35_label_A__1,unknown,0,1.4173366256683972e-12,32,1.2149069727671047e-12,1.445097839135323e-12,1.3258503453114634e-12,5.2672262710294626e-14
978,IP.Man.2.2010__#01-07-48_01-15-21_label_B1-0-0__0,unknown,1,1.0,32,1.3618852139768434e-12,1.0,0.28124701976776123,0.4496043920516968
979,v=_5JyqD0kzS8__#1_label_G-0-0__1,unknown,1,3.4272220478248627e-12,32,1.4401066060140688e-12,4.162121602230284e-12,2.1497348172416775e-12,6.47699829967735e-13
980,v=H9Y5_X1sEEA__#00-54-00_00-57-00_label_A__0,unknown,0,1.3810413316411863e-12,32,1.2148651225632467e-12,1.4165851651426475e-12,1.2982885166240576e-12,4.9604780325658224e-14
981,v=8My2FCJXno4__#1_label_A__2,unknown,0,0.2499089390039444,32,1.4868127345621374e-12,0.9996287822723389,0.03123861737549305,0.17392800748348236
982,v=zoIn2hOrUIM__#00-03-00_00-04-09_label_B6-0-0__2,unknown,1,0.750129222869873,32,1.956325075894161e-12,1.0,0.09376756101846695,0.29146528244018555
983,Jason.Bourne.2016__#01-31-32_01-31-37_label_B2-0-0__0,unknown,1,1.0,32,2.687432915093879e-11,1.0,0.8437219858169556,0.3630801737308502
984,Flipped.2010__#00-16-18_00-18-09_label_A__1,unknown,0,1.4658492518762611e-12,32,1.2245592994480914e-12,1.5037992552591195e-12,1.356739915726879e-12,6.661441824583683e-14
985,A.Beautiful.Mind.2001__#00-01-45_00-02-50_label_A__1,unknown,0,1.4140572393572803e-12,32,1.255834086895391e-12,1.4479452793009218e-12,1.3247467359200904e-12,4.6895226959477176e-14
986,v=l9jL9nPps2g__#1_label_A__0,unknown,0,3.0544009162192243e-12,32,1.4228837292434848e-12,3.5638761906875427e-12,1.93984563655325e-12,5.148591514063383e-13
987,v=rkRicSxV0bc__#1_label_B1-0-0__2,unknown,1,1.0,32,1.0122998272965589e-10,1.0,0.509111225605011,0.4923771917819977
988,v=qtqQeJ315nw__#1_label_B4-0-0__4,unknown,1,1.0,32,7.435155789659031e-12,1.0,0.90625,0.2914806008338928
989,v=G0jMP0ZFkTo__#1_label_A__1,unknown,0,2.901190052084779e-11,32,1.6515816492201907e-12,4.610154272222111e-11,7.088890238704515e-12,9.840934490912279e-12
990,v=SdYFFo_tsfk__#00-30-00_00-36-00_label_A__1,unknown,0,2.0795420507119244e-12,32,1.39746666929369e-12,2.1731505484012814e-12,1.6966317673700049e-12,2.11412010402319e-13
991,Good.Will.Hunting.1997__#00-23-50_00-24-31_label_A__1,unknown,0,1.517485572963273e-12,32,1.2673192573489644e-12,1.5913822993748883e-12,1.3833643432159537e-12,6.660626640075246e-14
992,v=o1UfPTzL_dM__#1_label_A__2,unknown,0,1.7670721656759536e-12,32,1.3253530217749443e-12,2.066622263943718e-12,1.5067805943930201e-12,1.3294057423906408e-13
993,Your.Name.2016__#00-33-52_00-36-00_label_A__2,unknown,0,2.8711876626230648e-12,32,1.345048638440316e-12,5.089743730646301e-12,1.6515480389528436e-12,6.585501458392096e-13
994,v=idBwMN0E9Qg__#00-00-00_00-05-30_label_B4-0-0__2,unknown,1,1.0,32,1.6804115607685355e-12,1.0,0.7816434502601624,0.41266027092933655
995,Fury.2014__#00-27-12_00-28-42_label_A__2,unknown,0,1.7422700651983924e-12,32,1.2445028731503105e-12,1.8833003732898757e-12,1.3953653770631957e-12,1.5308921122968167e-13
996,Skyfall.2012__#00-03-40_00-04-10_label_B2-0-0__2,unknown,1,1.0,32,2.1227164991033387e-12,1.0,0.8547956943511963,0.3420197069644928
997,God.Bless.America.2011__#00-54-15_00-56-05_label_A__0,unknown,0,1.6156228915473192e-12,32,1.240987672866678e-12,1.7443578049017305e-12,1.3916557793300366e-12,9.874256767057263e-14
998,v=ceXPFD1yggw__#1_label_A__0,unknown,0,2.7047097200805226e-12,32,1.4315838011563775e-12,3.3442630175545274e-12,1.9119783881138552e-12,3.9853203744923127e-13
999,v=cvEJ5WFk2KE__#00-21-00_00-24-00_label_A__1,unknown,0,1.4132386667170538e-12,32,1.2049214707585132e-12,1.4659047630274924e-12,1.3211027324183666e-12,6.0310900696324e-14
1000,v=fkps18H3SXY__#01-24-00_01-30-00_label_A__0,unknown,0,0.24815936386585236,32,2.3270873075742493e-12,0.9925875067710876,0.031019920483231544,0.1727026402950287
1001,GoldenEye.1995__#01-25-54_01-26-53_label_A__0,unknown,0,1.398132803108465e-12,32,1.2534722608828486e-12,1.4131361011915367e-12,1.3393437834491317e-12,3.5979862345785277e-14
1002,Ip.Man.2008__#00-24-28_00-25-21_label_A__3,unknown,0,2.2106943012301095e-12,32,1.3215312091169329e-12,4.287244604467277e-12,1.5013168659649967e-12,5.041870241619117e-13
1003,v=ra2N2BasBLY__#1_label_G-0-0__4,unknown,1,8.003522324051549e-12,32,1.368118075426028e-12,1.6309903080879984e-11,2.500113397557735e-12,2.75703895477597e-12
1004,v=vM1c_58e6jk__#1_label_B4-0-0__3,unknown,1,1.0,32,1.3921033379868386e-12,1.0,0.24566179513931274,0.42567503452301025
1005,v=Dd10MnXf1Hc__#1_label_A__2,unknown,0,4.860910285398035e-12,32,1.6066836446351762e-12,6.012737183147543e-12,2.4557092470622877e-12,1.060007984166056e-12
1006,v=NLWoODwVaPg__#1_label_A__0,unknown,0,5.321222629195432e-12,32,1.3618617952099177e-12,1.3591015465830303e-11,2.052166596377969e-12,2.105068072980054e-12
1007,Brick.Mansions.2014__#00-18-00_00-18-49_label_B2-0-0__2,unknown,1,1.0,32,3.2960894014166797e-09,1.0,0.96875,0.17399263381958008
1008,v=q2SP66Jb6Cw__#00-06-00_00-12-00_label_A__1,unknown,0,0.0269303061068058,32,1.6695590222826073e-12,0.1077195256948471,0.003366288263350725,0.0187423937022686
1009,City.of.God.2002__#00-55-06_00-56-12_label_A__3,unknown,0,0.6216195225715637,32,1.3584244406422696e-12,1.0,0.07770243287086487,0.24895693361759186
1010,Skyfall.2012__#01-45-55_01-48-07_label_A__2,unknown,0,1.8043862844846492e-12,32,1.4030594177802391e-12,2.0066719553374357e-12,1.5735186591203654e-12,1.1851683642729455e-13
1011,Fast.Five.2011__#01-32-48_01-33-22_label_B2-G-B6__4,unknown,1,1.0,32,8.898444481264534e-12,1.0,0.9375,0.24206145107746124
1012,v=ll9dxM3KArA__#00-00-00_00-00-51_label_B6-0-0__0,unknown,1,1.0,32,1.0,1.0,1.0,0.0
1013,v=V6lLCZbCQtk__#1_label_G-0-0__1,unknown,1,1.0,32,1.0,1.0,1.0,0.0
1014,v=gR7Ca17_80o__#1_label_A__2,unknown,0,1.3797787782113269e-12,32,1.2582797217358666e-12,1.4031877873174614e-12,1.3314540442399547e-12,2.9482533493545293e-14
1015,Flipped.2010__#01-17-03_01-20-51_label_A__3,unknown,0,1.453007636084691e-12,32,1.2642963932718576e-12,1.5047548710539482e-12,1.360904011010744e-12,5.283249423886083e-14
1016,Yellow.Sea.2010__#01-18-40_01-19-32_label_A__1,unknown,0,1.961934737934601e-12,32,1.2117733032279698e-12,2.380764639250965e-12,1.4604749701274677e-12,2.4278747957386104e-13
1017,v=fkps18H3SXY__#01-00-00_01-06-00_label_A__2,unknown,0,1.77763121063379e-12,32,1.3432513564989867e-12,1.8348762179792866e-12,1.5682023821878e-12,1.1139458360722929e-13
1018,v=F1jpCBPiWS4__#1_label_A__2,unknown,0,1.0891182920802489e-11,32,1.6277263824998611e-12,2.0995122307354563e-11,3.938409928044839e-12,3.558362588959585e-12
1019,Shoot.Em.Up.2007__#00-11-10_00-12-10_label_B2-B1-0__3,unknown,1,1.0,32,4.4569408927386256e-12,1.0,0.96875,0.17399263381958008
1020,v=hxyhulJYz5I__#00-03-12_00-04-15_label_B6-0-0__0,unknown,1,1.0,32,1.719359246990515e-12,1.0,0.34377118945121765,0.4749307334423065
1021,v=JzrpCC7XmyE__#00-01-20_00-06-00_label_A__1,unknown,0,1.435200157502703e-12,32,1.23305304768756e-12,1.5075441979831017e-12,1.3385943829075098e-12,5.785813045030078e-14
1022,City.of.God.2002__#00-03-54_00-04-32_label_A__4,unknown,0,0.75,32,1.2772077232631185e-12,1.0,0.09375,0.29148057103157043
1023,Jason.Bourne.2016__#0-57-28_0-58-55_label_A__0,unknown,0,1.6326204711064607e-12,32,1.2996760785644046e-12,1.6779293883148472e-12,1.4151784128238476e-12,1.046423147785247e-13
1024,v=_jCpBH5zehI__#1_label_A__2,unknown,0,1.9854359042253966e-12,32,1.3761079949159427e-12,2.090460617110157e-12,1.6595817602105267e-12,1.8351359115046512e-13
1025,v=DATZ18HhsQw__#1_label_A__3,unknown,0,1.422912569021273e-12,32,1.1730738993034895e-12,1.4508839008692265e-12,1.3118141555662488e-12,6.585376910667531e-14
1026,Be.with.You.2018__#00-03-00_00-04-05_label_A__4,unknown,0,1.7254198287144917e-12,32,1.3234129504074987e-12,1.845810396888803e-12,1.4998191490839252e-12,1.1332194270420246e-13
1027,v=ZoS8gm5OcOM__#00-05-00_00-06-15_label_B6-0-0__1,unknown,1,0.9999978542327881,32,1.754220683644614e-12,1.0,0.12567198276519775,0.33048519492149353
1028,Bullet.in.the.Head.1990__#00-54-31_00-56-50_label_B2-B5-G__0,unknown,1,1.0,32,1.2957875874727853e-12,1.0,0.1875000149011612,0.3903123736381531
1029,Shoplifters.2018__#00-45-40_00-47-30_label_A__4,unknown,0,1.4696325753571493e-12,32,1.1955674080951773e-12,1.499011201624989e-12,1.3706076204544893e-12,6.516815353411337e-14
1030,v=fnN_FCj-MTA__#1_label_A__1,unknown,0,0.8635542392730713,32,1.5583566338392418e-12,1.0,0.1079479232430458,0.297564297914505
1031,Flipped.2010__#01-02-40_01-06-51_label_A__4,unknown,0,1.4435866781473128e-12,32,1.237435176028312e-12,1.4800926326566377e-12,1.3278825738635702e-12,6.026378533566593e-14
1032,Deadpool.2016__#0-53-31_0-55-31_label_B1-0-0__1,unknown,1,1.0,32,6.357551204233536e-12,1.0,0.6651145219802856,0.46451041102409363
1033,City.Of.Men.2007__#01-33-01_01-34-12_label_A__1,unknown,0,1.4862449378844067e-12,32,1.2542446465105273e-12,1.6030287991117276e-12,1.3758993944179565e-12,6.032475815534108e-14
1034,Taken.3.2014__#01-19-33_01-20-02_label_B1-0-0__3,unknown,1,1.0,32,1.7417448776660405e-12,1.0,0.4062323570251465,0.49111098051071167
1035,The.Pursuit.of.Happyness.2006__#00-45-40_00-47-30_label_A__2,unknown,0,3.868847950339038e-12,32,1.2666594119067898e-12,7.882276428783364e-12,1.6994758465088688e-12,1.198875959444734e-12
1036,Taken.Extended.Cut.2008__#01-19-26_01-19-39_label_B1-0-0__3,unknown,1,0.7499998807907104,32,1.3327650615069242e-12,1.0,0.0937499850988388,0.29148054122924805
1037,Bullet.in.the.Head.1990__#00-48-53_00-51-45_label_A__2,unknown,0,1.3965655888681372e-12,32,1.2528793107147163e-12,1.4154560770002211e-12,1.3384936605256859e-12,3.6510050760657844e-14
1038,v=m9yI2LGZRE0__#1_label_A__2,unknown,0,1.5838538163295834e-12,32,1.265777955540559e-12,1.732880874384668e-12,1.4262742462772815e-12,8.851929334929148e-14
1039,A.Beautiful.Mind.2001__#00-58-18_01-02-30_label_A__2,unknown,0,1.6756583100241418e-12,32,1.2037476050663631e-12,2.0152633901926453e-12,1.3679109928110833e-12,1.4539777259785225e-13
1040,Mission.Impossible.III.2006__#00-23-15_00-23-35_label_G-0-0__2,unknown,1,1.0,32,1.3823830101455936e-11,1.0,0.9070577621459961,0.28700605034828186
1041,Tropa.de.Elite.2.2010__#00-46-55_00-48-20_label_A__4,unknown,0,1.4830168343360484e-12,32,1.27451868503492e-12,1.5908420414323388e-12,1.380671727120586e-12,5.547904190629331e-14
1042,Salt.2010__#00-28-36_00-29-00_label_G-0-0__4,unknown,1,1.0,32,2.4735079436066787e-12,1.0,0.3750016689300537,0.4841156601905823
